date,tickets,WindSpeed,Precipitation,Snow,Temperature,holidays,weekdays,pickup
2018-02-01,40144.0,3.8,0.05,0.0,38.5,0,1,368431.0
2018-02-02,37163.0,9.17,0.18,0.0,29.0,0,1,468384.0
2018-02-03,25904.0,7.61,0.0,0.0,23.5,0,1,503873.0
2018-02-04,8974.0,4.03,0.96,0.0,38.0,0,0,459208.0
2018-02-05,35751.0,7.61,0.0,0.0,33.0,0,0,351841.0
2018-02-06,40193.0,4.03,0.0,0.0,31.5,0,1,350935.0
2018-02-07,22569.0,6.71,0.85,0.5,37.5,0,1,423059.0
2018-02-08,40749.0,6.71,0.0,0.0,29.0,0,1,403270.0
2018-02-09,37434.0,4.92,0.0,0.0,32.5,0,1,451431.0
2018-02-10,20905.0,2.24,0.58,0.0,44.5,0,1,516578.0
2018-02-11,7153.0,3.13,1.21,0.0,53.5,0,0,429818.0
2018-02-12,30618.0,7.16,0.0,0.0,47.0,0,0,345197.0
2018-02-13,39477.0,5.59,0.0,0.0,32.0,0,1,375506.0
2018-02-14,31889.0,5.37,0.08,0.0,44.0,0,1,410627.0
2018-02-15,39070.0,5.14,0.16,0.0,54.0,0,1,400800.0
2018-02-16,28069.0,6.93,0.09,0.0,47.0,0,1,439454.0
2018-02-17,23051.0,4.47,0.52,4.4,34.0,0,1,500367.0
2018-02-18,8471.0,5.82,0.01,0.0,38.5,0,0,415447.0
2018-02-19,27533.0,4.25,0.04,0.0,42.5,1,0,343552.0
2018-02-20,39162.0,6.04,0.0,0.0,57.0,1,0,327630.0
2018-02-21,34605.0,5.82,0.06,0.0,66.5,0,1,353038.0
2018-02-22,34186.0,8.28,0.17,0.0,48.0,0,1,416846.0
2018-02-23,34167.0,6.26,0.06,0.0,39.0,0,1,454602.0
2018-02-24,22101.0,5.37,0.08,0.0,48.5,0,1,496759.0
2018-02-25,7755.0,6.26,0.73,0.0,42.0,0,0,426867.0
2018-02-26,35746.0,4.47,0.0,0.0,47.5,0,0,341502.0
2018-02-27,38244.0,4.47,0.0,0.0,47.5,0,1,357291.0
2018-02-28,35686.0,5.14,0.0,0.0,51.5,0,1,374043.0
2018-03-01,35259.0,5.14,0.38,0.0,52.0,0,1,425179.0
2018-03-02,18852.0,10.51,1.86,0.0,39.0,0,1,537483.0
2018-03-03,25483.0,11.18,0.0,0.0,42.5,0,1,494850.0
2018-03-04,10121.0,9.62,0.0,0.0,39.0,0,0,442204.0
2018-03-05,37249.0,7.16,0.0,0.0,38.0,0,0,368445.0
2018-03-06,40793.0,4.7,0.0,0.0,39.5,0,1,384029.0
2018-03-07,12950.0,10.07,1.41,3.2,36.0,0,1,395349.0
2018-03-08,30730.0,6.04,0.0,0.0,36.0,0,1,430793.0
2018-03-09,39732.0,7.83,0.0,0.0,36.0,0,1,468320.0
2018-03-10,25592.0,8.5,0.0,0.0,35.5,0,1,512923.0
2018-03-11,9284.0,5.37,0.0,0.0,38.5,0,0,424279.0
2018-03-12,36610.0,8.5,0.08,0.0,37.5,0,0,378981.0
2018-03-13,34820.0,8.5,0.28,0.0,36.5,0,1,404211.0
2018-03-14,35882.0,10.96,0.01,0.0,36.0,0,1,422009.0
2018-03-15,40956.0,10.07,0.0,0.0,40.0,0,1,444483.0
2018-03-16,38416.0,9.84,0.0,0.0,35.0,0,1,476379.0
2018-03-17,22724.0,7.61,0.0,0.0,37.5,0,1,521210.0
2018-03-18,8116.0,6.26,0.0,0.0,35.5,0,0,435407.0
2018-03-19,34339.0,5.82,0.0,0.0,40.0,0,0,365928.0
2018-03-20,37875.0,8.95,0.0,0.0,34.5,0,1,408819.0
2018-03-21,7593.0,10.74,0.99,8.2,35.0,0,1,324741.0
2018-03-22,21250.0,6.71,0.06,0.2,41.0,0,1,443459.0
2018-03-23,30189.0,5.59,0.0,0.0,42.0,0,1,462576.0
2018-03-24,21360.0,6.04,0.0,0.0,43.0,0,1,501258.0
2018-03-25,8542.0,8.28,0.0,0.0,39.0,0,0,444933.0
2018-03-26,35603.0,5.82,0.0,0.0,42.0,0,0,374862.0
2018-03-27,35067.0,3.36,0.01,0.0,40.5,0,1,396384.0
2018-03-28,34551.0,4.03,0.03,0.0,45.0,0,1,408405.0
2018-03-29,30701.0,2.91,0.03,0.0,51.0,0,1,436690.0
2018-03-30,27325.0,4.03,0.03,0.0,53.0,0,1,454474.0
2018-03-31,22038.0,6.49,0.0,0.0,48.5,0,1,473028.0
2018-04-01,8903.0,6.71,0.0,0.0,51.5,0,0,418465.0
2018-04-02,25282.0,5.82,0.59,5.5,38.0,0,0,369307.0
2018-04-03,33272.0,4.7,0.26,0.0,41.0,0,1,402732.0
2018-04-04,32542.0,8.5,0.04,0.0,48.0,0,1,400298.0
2018-04-05,33993.0,8.72,0.0,0.0,39.5,0,1,431415.0
2018-04-06,29717.0,4.92,0.11,0.0,49.5,0,1,463064.0
2018-04-07,22732.0,7.38,0.0,0.0,43.0,0,1,509725.0
2018-04-08,9757.0,8.5,0.0,0.0,39.0,0,0,441952.0
2018-04-09,36750.0,5.37,0.0,0.0,40.5,0,0,382292.0
2018-04-10,39423.0,4.92,0.01,0.0,44.5,0,1,394998.0
2018-04-11,33471.0,3.8,0.0,0.0,44.0,0,1,407058.0
2018-04-12,41132.0,5.59,0.0,0.0,54.5,0,1,428928.0
2018-04-13,38511.0,5.59,0.0,0.0,71.0,0,1,471760.0
2018-04-14,24596.0,7.38,0.0,0.0,60.5,0,1,538834.0
2018-04-15,9008.0,12.3,0.47,0.0,41.0,0,0,478994.0
2018-04-16,26155.0,11.41,2.82,0.0,49.5,0,0,420520.0
2018-04-17,40626.0,8.5,0.0,0.0,43.0,0,1,401753.0
2018-04-18,34651.0,6.49,0.0,0.0,46.0,0,1,406967.0
2018-04-19,36809.0,7.61,0.15,0.0,43.5,0,1,462087.0
2018-04-20,38427.0,8.5,0.0,0.0,43.5,0,1,491471.0
2018-04-21,25483.0,5.82,0.0,0.0,51.0,0,1,528921.0
2018-04-22,9120.0,4.25,0.0,0.0,55.5,0,0,449877.0
2018-04-23,36377.0,4.47,0.0,0.0,57.0,0,0,373629.0
2018-04-24,41087.0,4.25,0.05,0.0,56.0,0,1,393505.0
2018-04-25,30245.0,3.8,0.95,0.0,56.0,0,1,443345.0
2018-04-26,41100.0,4.92,0.1,0.0,62.5,0,1,435903.0
2018-04-27,36648.0,2.46,0.05,0.0,55.0,0,1,489149.0
2018-04-28,24066.0,3.36,0.1,0.0,59.0,0,1,526217.0
2018-04-29,9065.0,5.82,0.08,0.0,53.0,0,0,457999.0
2018-04-30,36619.0,5.14,0.0,0.0,47.5,0,0,403892.0
2018-05-01,44844.0,4.25,0.0,0.0,64.0,0,1,389763.0
2018-05-02,38741.0,5.37,0.0,0.0,77.5,0,1,422631.0
2018-05-03,42385.0,5.37,0.02,0.0,81.0,0,1,471059.0
2018-05-04,40610.0,3.58,0.0,0.0,78.0,0,1,479145.0
2018-05-05,25173.0,4.92,0.0,0.0,68.5,0,1,539227.0
2018-05-06,8789.0,3.8,0.0,0.0,61.0,0,0,437712.0
2018-05-07,36969.0,2.01,0.0,0.0,65.5,0,0,371816.0
2018-05-08,41810.0,1.79,0.0,0.0,63.5,0,1,388227.0
2018-05-09,36654.0,2.24,0.0,0.0,65.5,0,1,407083.0
2018-05-10,34859.0,2.68,0.25,0.0,60.0,0,1,461268.0
2018-05-11,39279.0,3.58,0.0,0.0,66.5,0,1,468626.0
2018-05-12,25067.0,3.58,0.22,0.0,57.0,0,1,540407.0
2018-05-13,8352.0,2.46,0.1,0.0,53.0,0,0,466790.0
2018-05-14,36963.0,1.34,0.03,0.0,61.5,0,0,373281.0
2018-05-15,39402.0,2.68,0.58,0.0,74.5,0,1,426706.0
2018-05-16,29229.0,2.46,0.34,0.0,60.0,0,1,467782.0
2018-05-17,38033.0,1.12,0.22,0.0,63.5,0,1,464882.0
2018-05-18,37344.0,5.82,0.0,0.0,61.5,0,1,472382.0
2018-05-19,18548.0,4.03,0.65,0.0,52.5,0,1,557094.0
2018-05-20,9410.0,3.8,0.0,0.0,68.5,0,0,432032.0
2018-05-21,30542.0,2.46,0.0,0.0,68.5,0,0,362123.0
2018-05-22,38903.0,0.89,0.29,0.0,61.5,0,1,410608.0
2018-05-23,34158.0,2.46,0.29,0.0,70.0,0,1,414504.0
2018-05-24,40521.0,2.91,0.0,0.0,73.0,0,1,441659.0
2018-05-25,37025.0,5.14,0.0,0.0,75.5,0,1,450766.0
2018-05-26,22539.0,2.01,0.0,0.0,80.5,0,1,472603.0
2018-05-27,7673.0,8.28,0.44,0.0,68.0,0,0,420427.0
2018-05-28,9388.0,1.79,0.0,0.0,62.5,1,0,337027.0
2018-05-29,41053.0,1.12,0.0,0.0,76.0,1,0,368393.0
2018-05-30,36500.0,2.24,0.0,0.0,69.5,0,1,400130.0
2018-05-31,37683.0,2.01,0.1,0.0,65.5,0,1,465707.0
2018-06-01,39438.0,0.89,0.27,0.0,73.0,0,1,485288.0
2018-06-02,24645.0,3.8,0.08,0.0,76.5,0,1,535360.0
2018-06-03,10009.0,5.82,0.25,0.0,58.5,0,0,457129.0
2018-06-04,36064.0,3.8,0.16,0.0,61.0,0,0,377651.0
2018-06-05,41997.0,3.8,0.0,0.0,66.5,0,1,374362.0
2018-06-06,36389.0,2.68,0.0,0.0,64.5,0,1,412781.0
2018-06-07,41090.0,2.46,0.0,0.0,65.5,0,1,445940.0
2018-06-08,38252.0,2.91,0.0,0.0,71.0,0,1,464817.0
2018-06-09,21587.0,1.79,0.0,0.0,75.0,0,1,503208.0
2018-06-10,8584.0,1.12,0.01,0.0,65.5,0,0,434219.0
2018-06-11,35520.0,3.13,0.0,0.0,65.5,0,0,365045.0
2018-06-12,39690.0,3.36,0.0,0.0,66.0,0,1,373610.0
2018-06-13,32941.0,3.58,0.04,0.0,70.5,0,1,423652.0
2018-06-14,39029.0,6.93,0.0,0.0,75.5,0,1,456013.0
2018-06-15,22585.0,3.13,0.0,0.0,69.5,0,1,455962.0
2018-06-16,17743.0,2.24,0.0,0.0,74.5,0,1,493165.0
2018-06-17,8682.0,1.79,0.0,0.0,78.5,0,0,427234.0
2018-06-18,35250.0,5.59,0.08,0.0,82.0,0,0,402819.0
2018-06-19,40543.0,3.8,0.07,0.0,81.5,0,1,409617.0
2018-06-20,34698.0,1.57,0.09,0.0,76.0,0,1,424553.0
2018-06-21,39033.0,2.01,0.59,0.0,74.0,0,1,459147.0
2018-06-22,37231.0,4.7,0.1,0.0,68.5,0,1,483489.0
2018-06-23,21441.0,4.92,0.0,0.0,64.0,0,1,507602.0
2018-06-24,8101.0,2.24,0.0,0.0,75.0,0,0,444894.0
2018-06-25,34147.0,4.92,0.0,0.0,74.0,0,0,385691.0
2018-06-26,39828.0,3.8,0.0,0.0,69.5,0,1,390656.0
2018-06-27,34885.0,3.58,0.01,0.0,69.5,0,1,408945.0
2018-06-28,35149.0,2.91,1.36,0.0,76.5,0,1,467667.0
2018-06-29,34532.0,2.68,0.0,0.0,79.5,0,1,472286.0
2018-06-30,20621.0,2.24,0.0,0.0,82.5,0,1,527290.0
